proxy	time	saved	missed	error
103.80.240.126:8080	2018-08-26 12:25:48.896738	1	0	0
93.179.66.57:8080	2018-08-26 12:27:02.277254	1	0	0
91.241.40.210:41258	2018-08-26 12:27:02.534906	1	0	1
78.188.91.98:21231	2018-08-26 12:27:02.756370	1	0	1
94.101.140.10:21231	2018-08-26 12:27:13.922232	1	0	0
103.88.142.54:21231	2018-08-26 12:27:26.301697	1	0	0
182.55.250.98:80	2018-08-26 12:28:42.354283	1	0	1
183.90.70.134:80	2018-08-26 12:29:57.954823	1	0	1
93.91.196.30:8080	2018-08-26 12:30:11.044006	1	0	0
197.255.216.26:8080	2018-08-26 12:31:26.374625	1	0	1
77.237.15.225:8080	2018-08-26 12:31:41.901298	1	0	0
81.163.57.121:41258	2018-08-26 12:32:07.722728	1	0	0
31.46.33.60:21213	2018-08-26 12:32:59.577521	1	0	0
176.117.195.68:21213	2018-08-26 12:34:14.922612	1	0	1
169.56.137.78:8088	2018-08-26 12:35:30.477671	1	0	1
93.118.243.19:8080	2018-08-26 12:36:23.036686	1	0	0
177.190.147.76:21776	2018-08-26 12:36:29.951983	1	0	0
92.242.255.85:21213	2018-08-26 12:36:30.200816	1	0	1
200.124.59.116:53281	2018-08-26 12:36:52.262123	1	0	0
78.108.108.192:21231	2018-08-26 12:37:03.786938	1	0	0
95.67.174.94:8080	2018-08-26 12:37:15.334518	1	0	0
105.22.72.110:8080	2018-08-26 12:37:29.107900	1	0	0
172.92.73.61:53281	2018-08-26 12:37:43.386762	1	0	0
37.247.28.21:21231	2018-08-26 12:38:58.747822	1	0	1
78.156.225.170:41258	2018-08-26 12:39:21.192747	1	0	0
83.144.67.2:21231	2018-08-26 12:44:28.121747	1	0	1
176.99.114.47:6666	2018-08-26 12:44:47.014323	1	0	0
140.227.54.68:3129	2018-08-26 12:45:23.755502	1	0	1
167.99.166.163:8080	2018-08-26 12:45:58.371615	1	0	1
185.133.225.210:21231	2018-08-26 12:46:00.633939	1	0	1
140.227.53.72:3129	2018-08-26 12:47:15.976420	1	0	1
201.16.148.169:8080	2018-08-26 12:47:24.145293	1	0	0
05.197.183.222:8080	2018-08-26 12:47:34.692928	1	0	0
185.133.226.154:21231	2018-08-26 12:52:59.347682	1	0	1
103.80.240.126:8080	2018-08-26 12:53:14.548650	1	0	1
93.179.66.57:8080	2018-08-26 12:53:26.409408	1	0	0
91.241.40.210:41258	2018-08-26 12:53:26.640290	1	0	1
78.188.91.98:21231	2018-08-26 12:53:26.935793	1	0	1
94.101.140.10:21231	2018-08-26 12:53:33.873247	1	0	0
103.88.142.54:21231	2018-08-26 12:53:49.055730	1	0	0
182.55.250.98:80	2018-08-26 12:55:04.625866	1	0	1
183.90.70.134:80	2018-08-26 12:56:20.051712	1	0	1
93.91.196.30:8080	2018-08-26 12:56:28.668867	1	0	0
197.255.216.26:8080	2018-08-26 12:57:43.990519	1	0	1
77.237.15.225:8080	2018-08-26 12:57:55.203833	1	0	0
81.163.57.121:41258	2018-08-26 12:58:05.733317	1	0	0
31.46.33.60:21213	2018-08-26 12:58:32.175073	1	0	0
176.117.195.68:21213	2018-08-26 12:59:47.529947	1	0	1
169.56.137.78:8088	2018-08-26 13:01:03.177056	1	0	1
93.118.243.19:8080	2018-08-26 13:02:18.485472	1	0	1
177.190.147.76:21776	2018-08-26 13:02:50.959929	1	0	0
92.242.255.85:21213	2018-08-26 13:02:51.208321	1	0	1
200.124.59.116:53281	2018-08-26 13:03:04.654274	1	0	0
78.108.108.192:21231	2018-08-26 13:04:19.984485	1	0	1
95.67.174.94:8080	2018-08-26 13:04:40.784396	1	0	1
105.22.72.110:8080	2018-08-26 13:04:56.609205	1	0	0
172.92.73.61:53281	2018-08-26 13:05:19.968120	1	0	0
37.247.28.21:21231	2018-08-26 13:06:35.919105	1	0	1
78.156.225.170:41258	2018-08-26 13:06:51.492350	1	0	0
83.144.67.2:21231	2018-08-26 13:12:00.328973	1	0	1
176.99.114.47:6666	2018-08-26 13:12:19.870964	1	0	0
140.227.54.68:3129	2018-08-26 13:13:13.939837	1	0	0
167.99.166.163:8080	2018-08-26 13:13:48.600173	1	0	1
185.133.225.210:21231	2018-08-26 13:14:05.762080	1	0	1
140.227.53.72:3129	2018-08-26 13:16:34.250251	1	0	1
201.16.148.169:8080	2018-08-26 13:16:40.130813	1	0	0
05.197.183.222:8080	2018-08-26 13:16:49.108125	1	0	0
185.133.226.154:21231	2018-08-26 13:21:50.259473	1	0	1
103.80.240.126:8080	2018-08-26 13:21:59.274175	1	0	0
93.179.66.57:8080	2018-08-26 13:22:16.785168	1	0	0
91.241.40.210:41258	2018-08-26 13:22:17.121815	1	0	1
78.188.91.98:21231	2018-08-26 13:22:17.598382	1	0	1
94.101.140.10:21231	2018-08-26 13:22:24.725258	1	0	0
103.88.142.54:21231	2018-08-26 13:22:35.749013	1	0	0
182.55.250.98:80	2018-08-26 13:23:51.105461	1	0	1
183.90.70.134:80	2018-08-26 13:25:06.576551	1	0	1
93.91.196.30:8080	2018-08-26 13:25:32.446341	1	0	0
197.255.216.26:8080	2018-08-26 13:26:47.789346	1	0	1
77.237.15.225:8080	2018-08-26 13:27:07.743192	1	0	0
81.163.57.121:41258	2018-08-26 13:27:28.555588	1	0	0
31.46.33.60:21213	2018-08-26 13:27:46.559285	1	0	0
176.117.195.68:21213	2018-08-26 13:29:01.919111	1	0	1
169.56.137.78:8088	2018-08-26 13:30:17.788058	1	0	1
93.118.243.19:8080	2018-08-26 13:30:24.983202	1	0	0
177.190.147.76:21776	2018-08-26 13:30:34.259052	1	0	0
92.242.255.85:21213	2018-08-26 13:30:34.499089	1	0	1
200.124.59.116:53281	2018-08-26 13:30:57.802289	1	0	0
78.108.108.192:21231	2018-08-26 13:31:04.146236	1	0	0
95.67.174.94:8080	2018-08-26 13:32:29.155630	1	0	0
105.22.72.110:8080	2018-08-26 13:32:50.936093	1	0	0
172.92.73.61:53281	2018-08-26 13:33:03.684197	1	0	0
37.247.28.21:21231	2018-08-26 13:33:22.830516	1	0	0
78.156.225.170:41258	2018-08-26 13:34:33.363791	1	0	1
83.144.67.2:21231	2018-08-26 13:39:50.164423	1	0	1
176.99.114.47:6666	2018-08-26 13:40:19.049066	1	0	1
140.227.54.68:3129	2018-08-26 13:41:32.327164	1	0	0
167.99.166.163:8080	2018-08-26 13:42:03.692036	1	0	1
185.133.225.210:21231	2018-08-26 13:42:18.556761	1	0	0
140.227.53.72:3129	2018-08-26 13:42:47.154278	1	0	0
201.16.148.169:8080	2018-08-26 13:42:55.787650	1	0	0
05.197.183.222:8080	2018-08-26 13:43:03.004468	1	0	0
185.133.226.154:21231	2018-08-26 13:48:05.370772	1	0	1
103.80.240.126:8080	2018-08-26 13:48:34.673931	1	0	0
93.179.66.57:8080	2018-08-26 13:48:46.345291	1	0	0
91.241.40.210:41258	2018-08-26 13:48:47.569487	1	0	1
78.188.91.98:21231	2018-08-26 13:48:47.855695	1	0	1
94.101.140.10:21231	2018-08-26 13:48:55.495147	1	0	0
103.88.142.54:21231	2018-08-26 13:49:15.612581	1	0	0
182.55.250.98:80	2018-08-26 13:50:31.177480	1	0	1
183.90.70.134:80	2018-08-26 13:51:46.577452	1	0	1
93.91.196.30:8080	2018-08-26 13:52:02.684881	1	0	0
197.255.216.26:8080	2018-08-26 13:53:17.999040	1	0	1
77.237.15.225:8080	2018-08-26 13:53:32.246802	1	0	0
81.163.57.121:41258	2018-08-26 13:53:57.276805	1	0	0
31.46.33.60:21213	2018-08-26 13:54:20.469490	1	0	0
176.117.195.68:21213	2018-08-26 13:55:35.915523	1	0	1
169.56.137.78:8088	2018-08-26 13:56:51.197212	1	0	1
93.118.243.19:8080	2018-08-26 13:58:50.048289	1	0	1
177.190.147.76:21776	2018-08-26 13:58:57.612750	1	0	0
92.242.255.85:21213	2018-08-26 13:58:57.860311	1	0	1
200.124.59.116:53281	2018-08-26 13:59:19.286523	1	0	0
78.108.108.192:21231	2018-08-26 13:59:46.453124	1	0	0
95.67.174.94:8080	2018-08-26 14:00:00.794787	1	0	0
105.22.72.110:8080	2018-08-26 14:00:35.251033	1	0	0
172.92.73.61:53281	2018-08-26 14:00:45.380323	1	0	0
37.247.28.21:21231	2018-08-26 14:01:00.030133	1	0	0
78.156.225.170:41258	2018-08-26 14:02:17.723908	1	0	1
83.144.67.2:21231	2018-08-26 14:07:20.512753	1	0	1
176.99.114.47:6666	2018-08-26 14:07:29.034218	1	0	0
140.227.54.68:3129	2018-08-26 14:10:56.029307	1	0	1
167.99.166.163:8080	2018-08-26 14:11:28.893198	1	0	1
185.133.225.210:21231	2018-08-26 14:11:38.094661	1	0	0
140.227.53.72:3129	2018-08-26 14:16:35.352842	1	0	1
201.16.148.169:8080	2018-08-26 14:16:41.792330	1	0	0
05.197.183.222:8080	2018-08-26 14:16:49.674961	1	0	0
185.133.226.154:21231	2018-08-26 14:21:51.875364	1	0	1
103.80.240.126:8080	2018-08-26 14:23:15.455573	1	0	0
93.179.66.57:8080	2018-08-26 14:23:37.269553	1	0	0
91.241.40.210:41258	2018-08-26 14:23:37.513811	1	0	1
78.188.91.98:21231	2018-08-26 14:23:37.860184	1	0	1
94.101.140.10:21231	2018-08-26 14:23:45.823799	1	0	0
103.88.142.54:21231	2018-08-26 14:24:01.320069	1	0	0
182.55.250.98:80	2018-08-26 14:25:16.530671	1	0	1
183.90.70.134:80	2018-08-26 14:26:31.701040	1	0	1
93.91.196.30:8080	2018-08-26 14:26:45.847611	1	0	0
197.255.216.26:8080	2018-08-26 14:28:01.161248	1	0	1
77.237.15.225:8080	2018-08-26 14:28:08.761798	1	0	0
81.163.57.121:41258	2018-08-26 14:28:28.262455	1	0	0
31.46.33.60:21213	2018-08-26 14:28:45.417298	1	0	0
176.117.195.68:21213	2018-08-26 14:30:00.626552	1	0	1
169.56.137.78:8088	2018-08-26 14:31:16.119845	1	0	1
93.118.243.19:8080	2018-08-26 20:38:10.569076	1	0	1
177.190.147.76:21776	2018-08-26 20:38:45.102074	1	0	1
